Periodo,Grupo,Producto,Super,Precio,Producto_basico
Abr25,Alimentos Y Bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Red Market,55.0,True
Abr25,Alimentos Y Bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Ta - Ta,55.0,True
Abr25,Alimentos Y Bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Tienda Inglesa,56.0,True
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Devoto,369.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Devoto Express,387.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Disco,369.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,El Clon,349.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,El Dorado,299.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Kinko,355.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Macro,355.53,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Micro Macro,383.98,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Red Expres,359.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Red Market,355.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Ta - Ta,361.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Tienda Inglesa,406.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Saint Paquete 250 grs.,El Dorado,109.9,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Saint Paquete 250 grs.,Red Expres,199.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Saint Paquete 250 grs.,Red Market,182.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Devoto,306.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Devoto Express,321.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Disco,306.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,El Clon,315.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,El Dorado,306.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Frog,304.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Macro,294.57,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Micro Macro,318.13,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Red Expres,305.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Red Market,303.5,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Ta - Ta,309.0,False
Abr25,Alimentos Y Bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Tienda Inglesa,316.0,False
Abr25,Alimentos Y Bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Devoto,325.0,True
Abr25,Alimentos Y Bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Devoto Express,335.0,True
Abr25,Alimentos Y Bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Disco,325.0,True
Abr25,Alimentos Y Bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Macro,379.0,True
Abr25,Alimentos Y Bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Micro Macro,379.0,True
Abr25,Alimentos Y Bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Red Expres,309.0,True
Abr25,Alimentos Y Bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Red Market,290.0,True
Abr25,Alimentos Y Bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Ta - Ta,299.0,True
Abr25,Alimentos Y Bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Tienda Inglesa,299.0,True
Abr25,Alimentos Y Bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Devoto,439.0,True
Abr25,Alimentos Y Bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Devoto Express,452.0,True
Abr25,Alimentos Y Bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Disco,439.0,True
Abr25,Alimentos Y Bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Macro,479.0,True
Abr25,Alimentos Y Bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Micro Macro,449.01,True
Abr25,Alimentos Y Bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Red Expres,399.0,True
Abr25,Alimentos Y Bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Red Market,419.0,True
Abr25,Alimentos Y Bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Ta - Ta,359.0,True
Abr25,Alimentos Y Bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Tienda Inglesa,355.0,True
Abr25,Alimentos Y Bebidas,Cerveza Patricia Botella 960 ml.,Devoto,178.0,False
Abr25,Alimentos Y Bebidas,Cerveza Patricia Botella 960 ml.,Devoto Express,183.0,False
Abr25,Alimentos Y Bebidas,Cerveza Patricia Botella 960 ml.,Disco,178.0,False
Abr25,Alimentos Y Bebidas,Cerveza Patricia Botella 960 ml.,El Clon,169.0,False
Abr25,Alimentos Y Bebidas,Cerveza Patricia Botella 960 ml.,El Dorado,177.0,False
Abr25,Alimentos Y Bebidas,Cerveza Patricia Botella 960 ml.,Frog,178.0,False
Abr25,Alimentos Y Bebidas,Cerveza Patricia Botella 960 ml.,Macro,178.0,False
Abr25,Alimentos Y Bebidas,Cerveza Patricia Botella 960 ml.,Micro Macro,178.0,False
Abr25,Alimentos Y Bebidas,Cerveza Patricia Botella 960 ml.,Red Expres,159.0,False
Abr25,Alimentos Y Bebidas,Cerveza Patricia Botella 960 ml.,Red Market,178.0,False
Abr25,Alimentos Y Bebidas,Cerveza Patricia Botella 960 ml.,Ta - Ta,178.0,False
Abr25,Alimentos Y Bebidas,Cerveza Patricia Botella 960 ml.,Tienda Inglesa,180.0,False
Abr25,Alimentos Y Bebidas,Cerveza Pilsen Botella 960 ml.,Devoto,156.0,False
Abr25,Alimentos Y Bebidas,Cerveza Pilsen Botella 960 ml.,Devoto Express,156.0,False
Abr25,Alimentos Y Bebidas,Cerveza Pilsen Botella 960 ml.,Disco,156.0,False
Abr25,Alimentos Y Bebidas,Cerveza Pilsen Botella 960 ml.,El Clon,152.0,False
Abr25,Alimentos Y Bebidas,Cerveza Pilsen Botella 960 ml.,El Dorado,156.0,False
Abr25,Alimentos Y Bebidas,Cerveza Pilsen Botella 960 ml.,Macro,156.01,False
Abr25,Alimentos Y Bebidas,Cerveza Pilsen Botella 960 ml.,Micro Macro,156.01,False
Abr25,Alimentos Y Bebidas,Cerveza Pilsen Botella 960 ml.,Red Expres,151.0,False
Abr25,Alimentos Y Bebidas,Cerveza Pilsen Botella 960 ml.,Red Market,156.0,False
Abr25,Alimentos Y Bebidas,Cerveza Pilsen Botella 960 ml.,Ta - Ta,155.0,False
Abr25,Alimentos Y Bebidas,Cerveza Pilsen Botella 960 ml.,Tienda Inglesa,160.0,False
Abr25,Alimentos Y Bebidas,Cerveza Zillertal Botella 1 lt.,Devoto,202.0,False
Abr25,Alimentos Y Bebidas,Cerveza Zillertal Botella 1 lt.,Devoto Express,208.0,False
Abr25,Alimentos Y Bebidas,Cerveza Zillertal Botella 1 lt.,Disco,202.0,False
Abr25,Alimentos Y Bebidas,Cerveza Zillertal Botella 1 lt.,El Clon,189.0,False
Abr25,Alimentos Y Bebidas,Cerveza Zillertal Botella 1 lt.,El Dorado,198.0,False
Abr25,Alimentos Y Bebidas,Cerveza Zillertal Botella 1 lt.,Frog,202.0,False
Abr25,Alimentos Y Bebidas,Cerveza Zillertal Botella 1 lt.,Macro,190.5,False
Abr25,Alimentos Y Bebidas,Cerveza Zillertal Botella 1 lt.,Micro Macro,190.5,False
Abr25,Alimentos Y Bebidas,Cerveza Zillertal Botella 1 lt.,Red Expres,204.0,False
Abr25,Alimentos Y Bebidas,Cerveza Zillertal Botella 1 lt.,Red Market,202.0,False
Abr25,Alimentos Y Bebidas,Cerveza Zillertal Botella 1 lt.,Ta - Ta,198.0,False
Abr25,Alimentos Y Bebidas,Cerveza Zillertal Botella 1 lt.,Tienda Inglesa,204.0,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - Cattivelli - Extra 1 kg.,Devoto,648.0,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - Cattivelli - Extra 1 kg.,Devoto Express,648.0,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - Cattivelli - Extra 1 kg.,Disco,648.0,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - Cattivelli - Extra 1 kg.,Macro,571.74,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - Cattivelli - Extra 1 kg.,Micro Macro,571.74,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - Cattivelli - Extra 1 kg.,Red Expres,685.0,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - Cattivelli - Extra 1 kg.,Red Market,530.0,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - Cattivelli - Extra 1 kg.,Ta - Ta,549.0,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - Cattivelli - Extra 1 kg.,Tienda Inglesa,685.0,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Devoto,699.0,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Devoto Express,734.0,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Disco,699.0,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Macro,653.16,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Micro Macro,653.16,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Red Expres,589.0,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Red Market,515.0,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Ta - Ta,629.0,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Tienda Inglesa,729.0,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.,Devoto,435.0,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.,Devoto Express,435.0,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.,Disco,435.0,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.,Macro,326.39,False
Abr25,Alimentos Y Bebidas,Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.,Micro Macro,326.39,False
Abr25,Alimentos Y Bebidas,Cocoa Copacabana Envase 500 grs.,Devoto,318.0,False
Abr25,Alimentos Y Bebidas,Cocoa Copacabana Envase 500 grs.,Devoto Express,334.0,False
Abr25,Alimentos Y Bebidas,Cocoa Copacabana Envase 500 grs.,Disco,318.0,False
Abr25,Alimentos Y Bebidas,Cocoa Copacabana Envase 500 grs.,El Clon,325.0,False
Abr25,Alimentos Y Bebidas,Cocoa Copacabana Envase 500 grs.,El Dorado,249.0,False
Abr25,Alimentos Y Bebidas,Cocoa Copacabana Envase 500 grs.,Frog,314.0,False
Abr25,Alimentos Y Bebidas,Cocoa Copacabana Envase 500 grs.,Kinko,319.0,False
Abr25,Alimentos Y Bebidas,Cocoa Copacabana Envase 500 grs.,Macro,279.52,False
Abr25,Alimentos Y Bebidas,Cocoa Copacabana Envase 500 grs.,Micro Macro,290.53,False
Abr25,Alimentos Y Bebidas,Cocoa Copacabana Envase 500 grs.,Red Expres,297.0,False
Abr25,Alimentos Y Bebidas,Cocoa Copacabana Envase 500 grs.,Red Market,274.0,False
Abr25,Alimentos Y Bebidas,Cocoa Copacabana Envase 500 grs.,Ta - Ta,325.0,False
Abr25,Alimentos Y Bebidas,Cocoa Copacabana Envase 500 grs.,Tienda Inglesa,329.0,False
Abr25,Alimentos Y Bebidas,Cocoa Vascolet Envase 500 grs.,El Clon,279.0,False
Abr25,Alimentos Y Bebidas,Cocoa Vascolet Envase 500 grs.,El Dorado,273.0,False
Abr25,Alimentos Y Bebidas,Cocoa Vascolet Envase 500 grs.,Macro,239.01,False
Abr25,Alimentos Y Bebidas,Cocoa Vascolet Envase 500 grs.,Micro Macro,258.13,False
Abr25,Alimentos Y Bebidas,Cocoa Vascolet Envase 500 grs.,Red Expres,309.0,False
Abr25,Alimentos Y Bebidas,Cocoa Vascolet Envase 500 grs.,Red Market,225.0,False
Abr25,Alimentos Y Bebidas,Cocoa Vascolet Envase 500 grs.,Ta - Ta,255.0,False
Abr25,Alimentos Y Bebidas,Cocoa Vascolet Envase 500 grs.,Tienda Inglesa,332.0,False
Abr25,Alimentos Y Bebidas,Dulce de leche Conaprole Envase 1 kg.,Devoto,293.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Conaprole Envase 1 kg.,Devoto Express,305.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Conaprole Envase 1 kg.,Disco,293.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Conaprole Envase 1 kg.,El Clon,289.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Conaprole Envase 1 kg.,El Dorado,293.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Conaprole Envase 1 kg.,Frog,296.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Conaprole Envase 1 kg.,Macro,288.47,True
Abr25,Alimentos Y Bebidas,Dulce de leche Conaprole Envase 1 kg.,Micro Macro,311.55,True
Abr25,Alimentos Y Bebidas,Dulce de leche Conaprole Envase 1 kg.,Red Expres,280.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Conaprole Envase 1 kg.,Red Market,297.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Conaprole Envase 1 kg.,Ta - Ta,290.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Conaprole Envase 1 kg.,Tienda Inglesa,299.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Devoto,237.5,True
Abr25,Alimentos Y Bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Devoto Express,246.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Disco,236.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Los Nietitos Envase 1 kg.,El Clon,175.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Los Nietitos Envase 1 kg.,El Dorado,179.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Frog,225.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Kinko,242.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Macro,214.94,True
Abr25,Alimentos Y Bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Micro Macro,232.13,True
Abr25,Alimentos Y Bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Red Expres,210.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Red Market,225.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Ta - Ta,229.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Tienda Inglesa,249.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Manjar Envase 1 kg.,Devoto,199.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Manjar Envase 1 kg.,Devoto Express,207.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Manjar Envase 1 kg.,Disco,199.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Manjar Envase 1 kg.,El Clon,185.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Manjar Envase 1 kg.,El Dorado,193.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Manjar Envase 1 kg.,Frog,198.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Manjar Envase 1 kg.,Kinko,220.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Manjar Envase 1 kg.,Macro,192.93,True
Abr25,Alimentos Y Bebidas,Dulce de leche Manjar Envase 1 kg.,Micro Macro,208.36,True
Abr25,Alimentos Y Bebidas,Dulce de leche Manjar Envase 1 kg.,Red Expres,195.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Manjar Envase 1 kg.,Red Market,202.5,True
Abr25,Alimentos Y Bebidas,Dulce de leche Manjar Envase 1 kg.,Ta - Ta,193.0,True
Abr25,Alimentos Y Bebidas,Dulce de leche Manjar Envase 1 kg.,Tienda Inglesa,199.0,True
Abr25,Alimentos Y Bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Devoto,79.0,False
Abr25,Alimentos Y Bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Devoto Express,81.0,False
Abr25,Alimentos Y Bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Disco,78.0,False
Abr25,Alimentos Y Bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,El Clon,75.0,False
Abr25,Alimentos Y Bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,El Dorado,77.0,False
Abr25,Alimentos Y Bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Macro,73.3,False
Abr25,Alimentos Y Bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Micro Macro,79.17,False
Abr25,Alimentos Y Bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Red Expres,76.0,False
Abr25,Alimentos Y Bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Red Market,75.5,False
Abr25,Alimentos Y Bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Ta - Ta,75.0,False
Abr25,Alimentos Y Bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Tienda Inglesa,80.0,False
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Devoto,91.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Devoto Express,91.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Disco,91.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Adria Paquete 500 grs.,El Dorado,91.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Macro,84.61,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Micro Macro,84.61,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Red Expres,79.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Red Market,94.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Ta - Ta,91.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Tienda Inglesa,92.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Devoto,76.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Devoto Express,78.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Disco,76.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,El Dorado,77.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Macro,70.58,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Micro Macro,70.58,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Red Expres,73.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Red Market,79.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Ta - Ta,75.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Tienda Inglesa,75.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Devoto,86.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Devoto Express,86.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Disco,86.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,El Clon,75.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,El Dorado,86.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Frog,84.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Kinko,95.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Macro,84.95,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Micro Macro,84.95,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Red Expres,78.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Red Market,82.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Ta - Ta,89.0,True
Abr25,Alimentos Y Bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Tienda Inglesa,86.0,True
Abr25,Alimentos Y Bebidas,Fideos secos semolados Adria Paquete 500 grs.,Devoto,66.0,True
Abr25,Alimentos Y Bebidas,Fideos secos semolados Adria Paquete 500 grs.,Devoto Express,68.0,True
Abr25,Alimentos Y Bebidas,Fideos secos semolados Adria Paquete 500 grs.,Disco,66.0,True
Abr25,Alimentos Y Bebidas,Fideos secos semolados Adria Paquete 500 grs.,Red Expres,52.0,True
Abr25,Alimentos Y Bebidas,Fideos secos semolados Adria Paquete 500 grs.,Red Market,51.0,True
Abr25,Alimentos Y Bebidas,Fideos secos semolados Adria Paquete 500 grs.,Ta - Ta,66.0,True
Abr25,Alimentos Y Bebidas,Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.,El Dorado,64.9,True
Abr25,Alimentos Y Bebidas,Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.,Frog,63.0,True
Abr25,Alimentos Y Bebidas,Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.,Red Expres,52.0,True
Abr25,Alimentos Y Bebidas,Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.,Red Market,62.0,True
Abr25,Alimentos Y Bebidas,Frankfurters cortos Centenario Paquete 8 us.,El Dorado,191.5,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Centenario Paquete 8 us.,Red Expres,216.0,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Centenario Paquete 8 us.,Tienda Inglesa,260.0,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Ottonello Paquete 8 us.,Devoto,184.0,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Ottonello Paquete 8 us.,Devoto Express,184.0,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Ottonello Paquete 8 us.,Disco,184.0,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Ottonello Paquete 8 us.,El Dorado,179.0,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Ottonello Paquete 8 us.,Frog,192.0,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Ottonello Paquete 8 us.,Red Expres,190.0,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Ottonello Paquete 8 us.,Ta - Ta,185.0,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Ottonello Paquete 8 us.,Tienda Inglesa,198.0,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Schneck Paquete 8 us.,Devoto,269.0,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Schneck Paquete 8 us.,Devoto Express,282.0,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Schneck Paquete 8 us.,Disco,269.0,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Schneck Paquete 8 us.,El Dorado,255.0,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Schneck Paquete 8 us.,Frog,268.0,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Schneck Paquete 8 us.,Kinko,265.0,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Schneck Paquete 8 us.,Macro,238.85,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Schneck Paquete 8 us.,Micro Macro,257.96,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Schneck Paquete 8 us.,Red Expres,260.0,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Schneck Paquete 8 us.,Red Market,244.99,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Schneck Paquete 8 us.,Ta - Ta,239.0,False
Abr25,Alimentos Y Bebidas,Frankfurters cortos Schneck Paquete 8 us.,Tienda Inglesa,277.0,False
Abr25,Alimentos Y Bebidas,Galletitas al agua Famosa Paquete 140 grs.,Devoto,75.0,True
Abr25,Alimentos Y Bebidas,Galletitas al agua Famosa Paquete 140 grs.,Devoto Express,89.0,True
Abr25,Alimentos Y Bebidas,Galletitas al agua Famosa Paquete 140 grs.,Disco,75.0,True
Abr25,Alimentos Y Bebidas,Galletitas al agua Famosa Paquete 140 grs.,El Clon,75.0,True
Abr25,Alimentos Y Bebidas,Galletitas al agua Famosa Paquete 140 grs.,El Dorado,74.9,True
Abr25,Alimentos Y Bebidas,Galletitas al agua Famosa Paquete 140 grs.,Farmaglobal,49.0,True
Abr25,Alimentos Y Bebidas,Galletitas al agua Famosa Paquete 140 grs.,Farmashop,82.0,True
